meal_id,actual_id,recipes,image,average_rating
327,5d727363422d438f3fea95c8,"miến gà,cà phê sữa",,3.49
328,5d727363422d438f3fea95c9,"gà cuộn lá chanh,bò xào bông hẹ,canh khổ  qua nấu thác lác,sinh tố bơ",,4.36
329,5d727363422d438f3fea95ca,"cá điêu hồng chiên xù,rau lang luộc,canh  khoai mỡ nấu tôm tươi,chuối cau",,3.85
330,5d727363422d438f3fea95cb,"nui xào hải sản,sinh  tố xoài",,3.0
331,5d727363422d438f3fea95cc,"ếch rim xả ớt,cần ống xào bò,canh cải  xoong nấu bò,sinh tố cà chua",,5.0
332,5d727363422d438f3fea95cd,"cá hấp trứng,cải bó xôi xào nấm đông cô,canh  thìa là cá điêu hồng,chè đậu đỏ",,5.0
333,5d727363422d438f3fea95ce,"bánh cuốn,bưởi ép  nho",,5.0
334,5d727363422d438f3fea95cf,"thịt heo kho tiêu,rau cải xanh luộc,canh  cải cúc nấu bò,rau câu dừa",,4.03
335,5d727363422d438f3fea95d0,"mực xào sa tế,mướp xào lòng gà,canh nấm  rơm đậu hũ non,chè hạnh nhân",,4.31
336,5d727364422d438f3fea95d1,"bánh mì trứng ốp la,sữa  đậu nành",,4.51
337,5d727364422d438f3fea95d2,"thịt ba rọi chiên nước mắm,bao tử trộn dưa kiệu,bí  đỏ nấu sườn,nước ép táo",,3.69
338,5d727364422d438f3fea95d3,"cá cơm kho tiêu,cải xào tỏi,canh khoai  môn nấu giò lợn,dưa hấu",,4.0
339,5d727364422d438f3fea95d4,"bún gạo xào bò,bạc  xỉu",,2.8
340,5d727364422d438f3fea95d5,"tép rim thịt heo,nấm bào ngư xào thịt heo,canh  khổ qua dồn cá thác lác,lê ướp lạnh",,3.16
341,5d727364422d438f3fea95d6,"đùi gà chiên tỏi ớt,tôm xào đậu tương,gà  nấu lá giang,sâm bổ lượng",,4.76
342,5d727364422d438f3fea95d7,"cháo lá dứa hột vịt muối,sinh  tố mãng cầu",,5.0
343,5d727364422d438f3fea95d8,"cá trê chiên giòn chấm mắm gừng,rau cải xanh  luộc,canh củ cải nấu giò heo,chè môn",,4.36
344,5d727364422d438f3fea95d9,"sườn chua ngọt,rau lang xào tỏi,canh rau  mồng tơi nấu tôm khô,mận ướp lạnh",,3.97
345,5d727364422d438f3fea95da,"miến cua xào,nước  ép cà rốt",,5.0
346,5d727364422d438f3fea95db,"lẩu thái,sinh tố dừa",,4.38
347,5d727365422d438f3fea95dc,"cá lóc kho tộ,cà tím nướng mỡ hành,canh  rau dền nấu thịt bò,chuối nướng",,3.63
348,5d727365422d438f3fea95dd,"bánh mì bò kho,sữa đậu nành",,5.0
349,5d727365422d438f3fea95de,"chả mực thì là,đậu  bắp xào nấm rơm,canh tần ô thịt bò,dưa hấu",,2.97
350,5d727365422d438f3fea95df,"cá kèo nướng muối,canh  rau muốn nấu me,đậu hũ chiên,lê ướp lạnh",,3.34
351,5d727365422d438f3fea95e0,"cháo trắng lá dứa,sinh tố  dâu",,5.0
352,5d727365422d438f3fea95e1,"cá rô  kho tiêu,cải thìa xào tôm,canh chua cá lóc,nước  rau má",,3.37
353,5d727365422d438f3fea95e2,"đuôi  heo hầm kỷ tử và atiso,mực xào hành cần,khổ qua dồn  thịt,táo ướp lạnh",,5.0
354,5d727365422d438f3fea95e3,"cơm chiên hải sản,nước ép  thơm",,5.0
355,5d727366422d438f3fea95e4,"bò  nướng tiêu,khổ qua xào trứng,canh cua rau đay,nho  tươi",,3.0
356,5d727366422d438f3fea95e5,"thịt  kho trứng,gỏi hoa chuối khô bò,canh khoai mỡ nấu thịt  bằm,trà lài",,4.77
357,5d727366422d438f3fea95e6,"bún mọc,sữa tươi",,1.93
358,5d727366422d438f3fea95e7,"bò xào cần,gỏi mít  non tôm thịt,canh khoai mỡ,mít ướp lạnh",,3.4
359,5d727366422d438f3fea95e8,"thịt kho dưa cải,rau  muống xào,canh cá lóc nấu thơm,chè đậu xanh nước dừa",,4.01
360,5d727366422d438f3fea95e9,"nui xào bò,nước ép xoài",,4.44
361,5d727366422d438f3fea95ea,"cá nục hấp hành,cải  cuộn thịt bò,canh củ dền tôm thịt,dưa lưới",,4.62
362,5d727367422d438f3fea95eb,"gà kho gừng,cải cúc  nấu tôm,ếch xào tía tô,nước sâm",,4.69
363,5d727367422d438f3fea95ec,"bún chả cá,chè củ năng hạt  lựu",,5.0
364,5d727367422d438f3fea95ed,"sườn  xào chua ngọt,gỏi tôm ngó sen,canh ngót nấu tôm,sươn  sáo",,5.0
365,5d727367422d438f3fea95ee,"giò  heo hầm măng khô,bò xào tỏi tây,rau dền nấu thịt bằm,nước  ép ổi",,3.9
366,5d727367422d438f3fea95ef,"bánh nậm,sữa đậu phộng",,4.46
367,5d727367422d438f3fea95f0,"phở nghêu,chè hạt  sen nhãn nhục",,5.0
368,5d727367422d438f3fea95f1,"đậu  hũ dồn thịt,mì căn xào cải,khoai mỡ nấu tôm,chè  hạt sen",,4.46
369,5d727368422d438f3fea95f2,"cháo hến,nước ép bưởi",,4.08
370,5d727368422d438f3fea95f3,"cá bống kho tộ,đậu  bắp xào nấm hương,cà tím dồn thịt,rau câu dừa",,4.1
371,5d727368422d438f3fea95f4,"tôm hấp mía lau,bí  ngòi xào tỏi,canh rau muống me,rau câu hạnh nhân",,4.14
372,5d727368422d438f3fea95f5,"cơm tấm bì chay,sữa đậu nành",,4.39
373,5d727368422d438f3fea95f6,"cá thu xốt xoài,bông  cải xào tôm,khổ qua xào trứng,dưa gang giằm",,3.75
374,5d727368422d438f3fea95f7,"gà nướng muối ớt,su  hào luộc,giò heo hầm rau củ,thanh long ướp lạnh",,5.0
375,5d727368422d438f3fea95f8,"bánh mì cá ngừ,nước ép cà  rốt",,5.0
376,5d727368422d438f3fea95f9,"sườn  xào chua ngọt,gỏi mít tôm thịt,canh chua cá đuối,lê  ướp đá",,4.1
377,5d727368422d438f3fea95fa,"cua  rang me,bông hành xào tôm thẻ,canh cá thác lác cải thìa,kiwi  tươi",,5.0
378,5d727368422d438f3fea95fb,"cà ri nướng,sinh tố dừa",,4.0
379,5d727369422d438f3fea95fc,"tép rang thịt ba chỉ,bò  trộn càng cua,canh giò sống nấu ngót,bánh chuối hấp",,4.85
380,5d727369422d438f3fea95fd,"gỏi xoài tôm thịt,bò  xốt ngũ vị,canh gà nha đam,nước ép táo",,5.0
381,5d727369422d438f3fea95fe,"cháo đậu đỏ,nước cam vắt",,4.0
382,5d727369422d438f3fea95ff,"ốc nấu chuối xanh,salad  táo,khổ qua nhồi thịt,sinh tố xoài",,4.64
383,5d727369422d438f3fea9600,"cá chạch kho gừng,bông  bí nhồi thịt,thác lác nấu riêu,chè hạt sen nhãn",,3.78
384,5d727369422d438f3fea9601,"mì xào bò,nước ép thơm",,4.47
385,5d727369422d438f3fea9602,"bắp bò kho nghệ,cải  thìa xào nấm,canh óc heo táo đỏ, củ sen,chè đậu xanh  bột báng",,3.69
386,5d727369422d438f3fea9603,"thịt  ba chỉ kho tàu,rau muống luộc,canh cua khoai môn,khoai  lang luộc",,5.0
387,5d727369422d438f3fea9604,"cơm chiên hải sản,yoghurt đá",,4.48
388,5d727369422d438f3fea9605,"gà hấp cải xanh,trứng  đút hẹ,canh cải chua tôm,salad rau củ",,4.48
389,5d727369422d438f3fea9606,"bò nướng lá lốt,súp  nấm tuyết,tôm hấp hành,trái cây thập cẩm",,5.0
390,5d727369422d438f3fea9607,"cháo thịt thỏ,xoài ướp lạnh",,5.0
391,5d727369422d438f3fea9608,"sườn ram,đậu cô-ve xào tôm,canh cải xooang thịt bằm,sinh tố bơ",,4.07
392,5d72736a422d438f3fea9609,"cá trê hấp gừng,bí đỏ xào nấm rơm,canh cua rau nhút,bánh flan dừa",,4.47
393,5d72736a422d438f3fea960a,"cháo thịt gà bí xanh đậu đen,nước ép củ dền",,4.06
394,5d72736a422d438f3fea960b,"chả cá thu nướng,bông bí xào tỏi,canh cua rau đai,nước ép thơm",,4.42
395,5d72736a422d438f3fea960c,"bò nấu tiêu xanh,bông thiên lý xào thịt bò,canh rau má tôm khô,dưa hấu ướp lạnh",,3.62
396,5d72736a422d438f3fea960d,"súp cua,trà mật ong",,4.04
397,5d72736a422d438f3fea960e,"cá nục hấp hành,bò xào cần tây,canh mít non lá lốt,nước dâu tằm",,4.13
398,5d72736a422d438f3fea960f,"cá lóc kho xốt tương gừng,gỏi ngó sen chay,canh đậu hũ cà chua,dưa hoàng kim",,3.89
399,5d72736a422d438f3fea9610,"bánh mì thịt quay,sữa chua dâu tây",,4.17
400,5d72736a422d438f3fea9611,"trứng chiên hẹ với thịt gà,gỏi sứa,canh hẹ,chè chuối",,5.0
401,5d72736a422d438f3fea9612,"cá điêu hồng kho thơm,canh chua cá thác lác,ngồng cải luộc,nước ép thơm",,3.38
402,5d72736a422d438f3fea9613,"cháo cá lóc,nước ép ổi",,4.0
403,5d72736a422d438f3fea9614,"ốc nhồi thịt,canh tần ô thịt bò,gỏi hoa chuối bò khô,sinh tố sa-pô-chê",,4.24
404,5d72736b422d438f3fea9615,"muối sả mắm ruốc kho,đậu bắp luộc,canh khổ qua tôm khô,tàu hũ đá",,4.48
405,5d72736b422d438f3fea9616,"há cảo,nước sâm",,4.0
406,5d72736b422d438f3fea9617,"gà nấu lá giang,tôm xốt me,canh khoai mỡ,chè củ năng hạt lựu",,3.81
407,5d72736b422d438f3fea9618,"sò dương xào rau muống,hàu nướng phô mai,canh cải cúc nấu thịt bò,chè trôi nước",,4.69
408,5d72736b422d438f3fea9619,"bánh hỏi thịt quay,nước mơ",,4.47
409,5d72736b422d438f3fea961a,"bún chả cá,chè mè đen",,4.71
410,5d72736b422d438f3fea961b,"bí đao xào thịt,ức gà xào nấm,canh củ sen hầm,nho tươi",,5.0
411,5d72736b422d438f3fea961c,"cháo thịt bò tần ô,cà phê sữa",,3.82
412,5d72736b422d438f3fea961d,"cá kho tương bần,cải thìa xào tỏi,canh đậu đỏ nấu sườn,chè nhãn nhục",,4.61
413,5d72736b422d438f3fea961e,"lươn cuộn lá ngải đắng nướng,bông hẹ xào bò,canh khổ qua dồn thịt,xoài ướp lạnh",,4.66
414,5d72736b422d438f3fea961f,"bánh mì trứng ốp la xúc xích,sữa tươi",,3.87
415,5d72736b422d438f3fea9620,"ếch rim sả ớt,xà lách trộn dầu giấm,canh chua tôm ngó sen,sinh tố cà chua",,3.39
416,5d72736b422d438f3fea9621,"cá chẻm chiên xù,nấm tuyết xào gà,canh cải cúc nấu mọc,rau câu đậu xanh",,4.57
417,5d72736c422d438f3fea9622,"mì trứng xào hải sản,nước ép lê",,5.0
418,5d72736c422d438f3fea9623,"đùi gà chiên muối sả,bông cải xanh xốt tóc tiên,canh chua cá kèo,dâu giằm sữa chua",,4.36
419,5d72736c422d438f3fea9624,"bò rim,salad ớt chuông củ cải chua,canh củ dền hầm sườn,chè chuối",,4.56
420,5d72736c422d438f3fea9625,"bánh mì nướng phô mai,sữa bắp",,5.0
421,5d72736c422d438f3fea9626,"trứng cá thu hấp gừng,tép đồng cuốn bánh tráng,canh củ năng nấu sườn,sinh tố đu đủ",,4.04
422,5d72736c422d438f3fea9627,"cá lóc kho tương gừng,cải xanh luộc,canh cá hồi nấu thơm,chè đậu xanh đánh",,3.22
423,5d72736c422d438f3fea9628,"bánh canh cua,sữa đậu nành",,5.0
424,5d72736c422d438f3fea9629,"bò cuộn phô mai nướng,gỏi bạc hà,canh củ cải đỏ nấu sườn,sinh tố cà chua",,5.0
425,5d72736c422d438f3fea962a,"thịt ba rọi chiên,hoa bí xào tỏi,canh tôm khoai mỡ,bánh khoai mì",,3.72
426,5d72736c422d438f3fea962b,"bún gạo xào,nước xí muội",,5.0
427,5d72736c422d438f3fea962c,"cá trê chiên giòn,giá hẹ xào,canh ngót nấu thịt bò,nước ép lê",,3.72
428,5d72736d422d438f3fea962d,"thịt xông khói xào măng tây,salad rau củ với trứng đà điểu luộc,canh rau dền thịt bằm,bánh flan",,3.25
429,5d72736d422d438f3fea962e,"xôi mặn,nước ép cà rốt",,3.03
430,5d72736d422d438f3fea962f,"tôm xóc trứng muối,lầu cua đồng,nước cam",,5.0
431,5d72736d422d438f3fea9630,"mực dồn thịt chiên,rau muống xào tỏi,canh khoai sọ nấu sườn,chè đậu ván",,3.11
432,5d72736d422d438f3fea9631,"bánh pizza nấm,sữa tươi",,5.0
433,5d72736d422d438f3fea9632,"canh thịt bò rau răm,nộm đu đủ xanh chả quế,cá thiều nướng muối ớt,nước ép cà rốt",,3.84
434,5d72736d422d438f3fea9633,"mực khìa trái dừa,canh cải xanh cá thác lác,đậu phụ chiên xù,lê ướp lạnh",,5.0
435,5d72736d422d438f3fea9634,"bánh mì pa tê,sữa đậu nành",,5.0
436,5d72736d422d438f3fea9635,"canh cải chua nấu sườn,nghêu xào hoa thiên lý,gà kho tàu,yaourt giằm dâu tươi",,5.0
437,5d72736e422d438f3fea9636,"canh nghêu nấu hẹ,nấm xào trứng,gỏi nha đam tôm tươi,bánh chuối nướng",,4.76
438,5d72736e422d438f3fea9637,"phở hải sản,nước ép chanh dây",,4.47
439,5d72736e422d438f3fea9638,"canh khoai môn nấu giò,nộm hoa chuối,bao tử hầm tiêu,dưa hấu ướp lạnh",,3.4
440,5d72736e422d438f3fea9639,"canh rau tập tàng,măng xào tôm,sườn ram thơm chua ngọt,bánh lá",,4.52
441,5d72736e422d438f3fea963a,"bánh hỏi thịt nướng,sữa đậu xanh",,4.05
442,5d72736e422d438f3fea963b,"canh khoai mỡ nấu tôm,gỏi khô cá lóc dưa leo,cá bống kho tiêu,bánh flan",,3.06
443,5d72736e422d438f3fea963c,"lẩu bắp bò nhúng hành răm,chè đậu ngự",,4.5
444,5d72736e422d438f3fea963d,"bánh canh thịt bằm,nước sâm",,4.06
445,5d72736e422d438f3fea963e,"cá lóc hấp bầu,mướp xào nấm hương,sườn heo nướng muối,chuối cao",,5.0
446,5d72736f422d438f3fea963f,"canh cá rô nấu mẻ,mực xào hành cần,thịt heo luộc mắm thái,nước trái cây và trà lipton",,4.75
447,5d72736f422d438f3fea9640,"hủ tiếu khô,nước xá xị",,4.66
448,5d72736f422d438f3fea9641,"canh giò heo nấu rau củ,giá xào tim heo,cá cơm chiên giòn,chè hạt sen , táo tàu",,3.82
449,5d72736f422d438f3fea9642,"canh bí đỏ thịt viên,dưa leo xào mực,gà tiềm,sinh tố mãng cầu",,3.91
450,5d72736f422d438f3fea9643,"bún bò huế,nước ép táo",,2.88
451,5d72736f422d438f3fea9644,"heo rừng nướng, ăn kem bún rau sống,bánh bột lọc,bánh mousse xoài",,5.0
452,5d727370422d438f3fea9645,"canh chua cá thác lác,cần nước xào tỏi,bao tử heo nhồi thịt hấp,chè đậu xanh",,4.74
453,5d727370422d438f3fea9646,"bánh cuốn nem nướng,sữa đậu phộng",,4.01
454,5d727370422d438f3fea9647,"súp đậu đỏ nấu đậu phụ,gỏi củ hũ dừa tôm thịt,cá bống mú xốt hạt sen,sinh tố mít",,5.0
455,5d727370422d438f3fea9648,"canh hạt và củ sen nấu sườn,dưa leo xào mực,heo nướng mè,trái cây giằm",,4.78
456,5d727370422d438f3fea9649,"bánh bao,nước ép chanh dây",,3.0
457,5d727370422d438f3fea964a,"canh khổ qua dồn thịt,rau dền luộc,gà xào sả ớt,dưa tây ướp lạnh",,3.9
458,5d727370422d438f3fea964b,"đuôi heo hầm đậu phộng,kim chi dưa leo,đậu phụ chiên sả,nước dừa xiêm",,4.81
459,5d727370422d438f3fea964c,"bún thang,nước trà nóng",,4.65
460,5d727370422d438f3fea964d,"canh dưa hường nấu tôm,xà lách trộn dầu giấm,bò kho sả,bánh bò hấp",,4.05
461,5d727371422d438f3fea964e,"canh chua cá lăng,hoa mướp xào thịt gà,thịt heo nường mè,nước ép cà chua",,5.0
462,5d727371422d438f3fea964f,"cà ri tôm rau củ,sinh tố sa-pô-chê",,3.82
463,5d727371422d438f3fea9650,"canh cải xoong thịt bằm,gỏi gân heo măng chua,cá lóc kho bầu,dưa lưới",,4.43
464,5d727371422d438f3fea9651,"canh khoai tây thịt băm,bắp cải luộc,tôm rang trứng muối,chè táo xọn",,4.34
465,5d727371422d438f3fea9652,"bánh xếp quai vạc,nước sâm bí đao",,4.07
466,5d727371422d438f3fea9653,"canh sườn non đu đủ,bông bí xào thịt bò,cừu việt nam nướng khoai lang chiên,sơ ri ướp lạnh",,4.43
467,5d727371422d438f3fea9654,"canh cải xanh nấu hến,cà chua xào đậu phụ,thịt heo quay,chè hạt sen",,5.0
468,5d727371422d438f3fea9655,"bánh dày chả lụa,trà xanh",,5.0
469,5d727371422d438f3fea9656,"canh đậu phụ nấu tôm,phi lê cá điêu hồng xào đậu rồng,trứng chiên,nho ướp lạnh",,4.63
470,5d727371422d438f3fea9657,"canh bí đỏ thịt bằm,rau lang luộc,cá rô kho tộ,nước sâm lạnh",,2.88
471,5d727371422d438f3fea9658,"cơm chiên cua,sinh tố cà rốt",,5.0
472,5d727372422d438f3fea9659,"lẩu mắm, bún tươi,bánh bèo chén,chè đậu ngự",,4.47
473,5d727372422d438f3fea965a,"canh cải bắp thịt cuộn,củ sen xào tôm,gà hầm đậu,yaourt trái cây",,4.53
474,5d727372422d438f3fea965b,"cháo cá lóc,sữa đậu nành",,4.0
475,5d727372422d438f3fea965c,"canh cải xoong tôm khô,cá rô kho tộ,gỏi bò trộn đu đủ,mận ướp lạnh",,3.77
476,5d727372422d438f3fea965d,"canh gà lá giang,cải thìa xào dầu hào,cánh gà nướng hương quế,chè đậu đen",,4.43
477,5d727372422d438f3fea965e,"bánh mì pa tê,chuối nướng",,3.42
478,5d727372422d438f3fea965f,"canh gà nấu hến,gỏi măng tươi,sườn heo nướng,chè bưởi",,4.78
479,5d727372422d438f3fea9660,"canh cà chua trứng,bò xào ớt chuông,cá tìm nhồi thịt,bánh bò hấp",,4.48
480,5d727372422d438f3fea9661,"phở bò,nước ép cam",,5.0
481,5d727372422d438f3fea9662,"canh cua rau đai,đậu bắp luộc,bò nấu đậu,chè hạt sen long nhãn",,4.0
482,5d727373422d438f3fea9663,"canh giò heo nấu bông atiso,măng xào tôm,cá chép kho gừng,yaourt trái cây",,4.0
483,5d727373422d438f3fea9664,"bún mọc,nước ép ổi",,2.0
484,5d727373422d438f3fea9665,"canh rau má thịt bằm,rau muống luộc,cá bống kho tiêu,sinh tố dâu",,3.06
485,5d727373422d438f3fea9666,"canh khoai mỡ,rau muống xào gan heo,thịt heo kho dưa cải,chè bắp",,4.57
486,5d727373422d438f3fea9667,"bánh bèo tôm cháy,nước mía",,4.01
487,5d727373422d438f3fea9668,"canh chua cá thác lác,mướp xào lòng gà,đậu hũ dồn thịt,quýt đường",,3.82
488,5d727373422d438f3fea9669,"canh cải cá rô,salad trái cây,gà kho nước tương,trái cây tươi",,4.76
489,5d727373422d438f3fea966a,"bún bò,sinh tố xoài",,2.08
490,5d727373422d438f3fea966b,"canh sườn nấu khoai môn,bò xào bông cải,cá chạch kho nghệ,nước ép lê",,3.81
491,5d727374422d438f3fea966c,"canh bí đao nấu thịt viên,bò xào hành cần,cá lóc kho tiêu,sinh tố dưa gang",,4.56
492,5d727374422d438f3fea966d,"xôi gà quay,nước mơ",,2.94
493,5d727374422d438f3fea966e,"lẩu thái,bánh flan",,3.0
494,5d727374422d438f3fea966f,"canh chua cá lóc,rau muống xào chao,bao tử hầm tiêu xanh,chè trái cây",,4.39
495,5d727374422d438f3fea9670,"bánh ướt thịt nướng,nước ép bưởi",,3.06
496,5d727374422d438f3fea9671,"canh sướn nấu củ dền,cà chua dồn thịt,giá hẹ xào thịt bò,nước ép táo",,4.44
497,5d727374422d438f3fea9672,"canh hạt và củ sen nấu sườn,rau lang luộc,tôm nướng muối ớt,xoài ướp lạnh",,3.94
498,5d727374422d438f3fea9673,"cháo hoa cúc,nước ép chanh dây",,3.24
499,5d727374422d438f3fea9674,"canh khổ qua dồn thịt,bông cải luộc,các chình chiên muối ớt,dưa hấu ướp lạnh",,3.59
500,5d727374422d438f3fea9675,"rau ngót nấu giò sống,gỏi cổ hủ dừa,thịt luộc mắm tôm,nước mía lau",,4.51
501,5d727375422d438f3fea9676,"bún tôm rau cần,trà gừng",,3.98
502,5d727375422d438f3fea9677,"canh mướp nấu tôm,gỏi hoa chuối,bò kho sả,chè thưng",,3.94
503,5d727375422d438f3fea9678,"canh rau dền tôm khô,bông bí xào tỏi,cá hú kho tộ,nước rau má đậu xanh",,3.58
504,5d727375422d438f3fea9679,"xôi thịt quay,sinh tố mãng cầu",,4.12
505,5d727375422d438f3fea967a,"canh chua dưa cải,măng xào thịt,cá lóc hấp bầu,trà bí đao",,3.94
506,5d727375422d438f3fea967b,"canh rau mồng tơi nấu tôm,bắp cải luộc,tôm rang me,chè mè đen",,4.5
507,5d727375422d438f3fea967c,"hủ tiếu khô,nước sâm bí đao",,3.64
508,5d727375422d438f3fea967d,"canh sườn non đu đủ,bông bí xào thịt bò,óc heo chưng,sơ ri ướp lạnh",,3.8
509,5d727375422d438f3fea967e,"canh cải cá rô,salad trái cây,gà kho nước tương,trái cây tươi",,3.76
510,5d727375422d438f3fea967f,"sườn chìa nướng cơm nắm,nước cam vắt",,3.59
511,5d727376422d438f3fea9680,"canh giá hẹ đậu phụ non,thiên lý xào bò,trứng chiên nấm,nho ướp lạnh",,4.65
512,5d727376422d438f3fea9681,"canh bí đao nấu thịt viên,bò xào hành cần,cá lóc kho tiêu,sinh tố dưa gang",,3.56
513,5d727376422d438f3fea9682,"cơm chiên dương châu,sinh tố cà chua",,4.0
514,5d727376422d438f3fea9683,"gà chiên bơ,lẩu cá kèo,kem trái cây, nho khô",,4.28
515,5d727376422d438f3fea9684,"canh cải bắp cuộn thịt,bò xào khoai tây,gà hầm đậu,đu đủ ướp lạnh",,4.76
516,5d727376422d438f3fea9685,"cháo sườn nấm bào ngư,trà lipton nóng",,4.7
517,5d727376422d438f3fea9686,"thịt heo nướng tiêu,salad nga,canh điêu hồng nấu ngót,lê ướp lạnh",,5.0
518,5d727376422d438f3fea9687,"thịt kho trứng,cải chua xào tôm,canh khoai môn nấu thịt,sinh tố bơ",,3.27
519,5d727376422d438f3fea9688,"cháo hến,sữa đậu nành",,4.0
520,5d727376422d438f3fea9689,"cá thác lác viên chiên xù,salad cà dây,rau đay nấu cua,nước ép cà chua",,4.48
521,5d727376422d438f3fea968a,"cá nục hấp hành,sò huyết rang me,canh cải xanh cuộn thịt,sinh tố mít",,4.31
522,5d727377422d438f3fea968b,"bánh canh cua,sữa tươi",,4.0
523,5d727377422d438f3fea968c,"cá basa kho xoài,thanh cua xào chua ngọt,canh tôm nấu đậu phụ,rau câu dừa",,4.53
524,5d727377422d438f3fea968d,"lòng gà rim nước dừa,rau muống xào,canh khổ qua tôm nõn,chè bánh lọt đậu xanh",,5.0
525,5d727377422d438f3fea968e,"bánh bèo tôm cháy,nước mía",,2.67
526,5d727377422d438f3fea968f,"vịt nướng xốt me,cật heo chấy tỏi,canh rau má nấu thịt,bánh flan",,5.0
527,5d727377422d438f3fea9690,"cá lóc kho tiêu,gỏi sứa,canh khoai mỡ nấu tôm,chè hạt sen táo tàu",,3.58
528,5d727377422d438f3fea9691,"bánh canh cua,chè thập cẩm",,3.65
529,5d727377422d438f3fea9692,"củ hũ dừa xào tôm,cà xào thịt bằm,canh khoai lang thịt bằm,nước bí đao",,5.0
530,5d727377422d438f3fea9693,"tim bò nướng cay,kèo nèo xào tôm thịt,canh gà lá giang,dâu tươi giằm",,4.77
531,5d727377422d438f3fea9694,"bánh ướt chả lụa,trà gừng",,3.44
532,5d727377422d438f3fea9695,"sườn rim tôm,phèo non cải chua,canh đậu hũ hải sản,trái cây thập cẩm",,4.2
533,5d727377422d438f3fea9696,"giò heo rút xương chiên,bò xào hành cần,canh chua cá lóc,sinh tố mãng cầu",,3.07
534,5d727378422d438f3fea9697,"bún bò,sinh tố mít",,3.0
535,5d727378422d438f3fea9698,"lẩu mắm,dừa tươi",,4.45
536,5d727378422d438f3fea9699,"thịt heo quay,mì ý xào bò,bông cải luộc,nước ép táo",,4.27
537,5d727378422d438f3fea969a,"bún măng vịt,sữa đậu xanh",,4.55
538,5d727378422d438f3fea969b,"canh đuôi heo hầm atiso,cá thu kho thịt ba chỉ,bò xào bông hành,chè sương sa hạt lựu",,5.0
539,5d727378422d438f3fea969c,"canh cải xoong nấu thịt băm,óc heo chiên giòn,thịt heo kho tiêu,sữa chua",,4.71
540,5d727378422d438f3fea969d,"bánh mì ốp la,trà xanh",,3.46
541,5d727378422d438f3fea969e,"canh củ năng thịt gà,mướp xào lòng gà,chạo chay,rau câu trái cây",,3.77
542,5d727378422d438f3fea969f,"canh rong biển,cà tím lăng bột chiên,thịt kho măng,đu đủ ướp lạnh",,3.89
543,5d727378422d438f3fea96a0,"hủ tiếu nam vang,nước ép táo",,3.32
544,5d727378422d438f3fea96a1,"canh bí đao nấu tôm nõn,gỏi mít non,đậu phụ xốt thịt băm,chè trái vải sương sa",,5.0
545,5d727378422d438f3fea96a2,"canh giò heo hầm thuốc bắc,rau củ xào tam sắc,cá chình nấu ớt xiêm,nước dừa tươi",,4.84
546,5d727378422d438f3fea96a3,"bún bò huế,trà nóng",,3.57
547,5d727379422d438f3fea96a4,"súp lạnh,rau muống xào chao,thịt heo kho đậu phụ,sinh tố mãng cầu",,3.67
548,5d727379422d438f3fea96a5,"canh khoai từ nấu tôm,bông bí xào tỏi,cá kèo kho rau răm,trái cây giằm",,4.29
549,5d727379422d438f3fea96a6,"bánh canh chả cá,nước sâm",,5.0
550,5d727379422d438f3fea96a7,"canh khổ qua cá rô đồng,gỏi cổ hủ dừa,sườn nướng nước cốt dừa,cam tươi",,4.05
551,5d727379422d438f3fea96a8,"canh tôm chua cay,mực nhồi xôi chiên,cá thu hấp tương gừng,chè đậu đỏ",,4.79
552,5d727379422d438f3fea96a9,"bánh cuốn nóng,sữa đậu nành",,3.98
553,5d727379422d438f3fea96aa,"canh sườn nấu khoai môn,tôm bọc củ sen chiên,chạo cá nướng sả,nước ép chanh dây",,3.56
554,5d727379422d438f3fea96ab,"canh cua rau nhút,gỏi bưởi,sườn nướng ruốc huế,sinh tố cà chua",,3.79
555,5d727379422d438f3fea96ac,"bánh cuốn nem nướng,nước cam ép",,3.57
556,5d727379422d438f3fea96ad,"lẩu cua đồng,bánh xèo nấm,bánh flan",,4.43
557,5d727379422d438f3fea96ae,"canh khổ qua dồn thịt,gỏi sen tôm thịt,gà quay,yaourt trái cây",,2.14
558,5d72737a422d438f3fea96af,"sandwich tươi nhân thịt gà,sữa tươi",,5.0
559,5d72737a422d438f3fea96b0,"canh củ dền nấu thịt,giá xào huyết,thịt bò kho,nước ép nho",,4.21
560,5d72737a422d438f3fea96b1,"canh mồng tơi nấu nấm,đậu bắp luộc,gà hấp hành,lê ướp lạnh",,3.55
561,5d72737a422d438f3fea96b2,"cháo hến,nước ép cà chua",,3.0
562,5d72737a422d438f3fea96b3,"canh cà tím chiên,gỏi măng,vịt om sấu,chè hạt sen táo tàu",,4.28
563,5d72737a422d438f3fea96b4,"canh bí đỏ thịt bằm,khổ qua dồn hải sản,cá chẻm hấp gừng,xoài ướp lạnh",,3.91
564,5d72737a422d438f3fea96b5,"phở bò,trà gừng",,4.0
565,5d72737a422d438f3fea96b6,"canh chua nghêu,gỏi sứa,cá ngừ kho thơm,chè mè đe",,3.93
566,5d72737a422d438f3fea96b7,"canh rau ngót nấu tôm,cải chua xào trứng,cá chạch kho nghệ,nước rong biển bông cúc",,4.47
567,5d72737a422d438f3fea96b8,"xôi bắp,nước ép cà rốt",,4.06
568,5d72737a422d438f3fea96b9,"canh cua nấu trứng,mực xào rối,cánh gà chiên nước mắm,nước ép thơm",,4.2
